ai-28-a97bac07f40b45f1b35b06ccdca81a6f                                                                                      10.15420/icr.2020.36                                                   10   0    0.008898026
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTc1NTkvdHYtMjAxNTAyMDMyMTA3NDg                                                           10.17559/tv-20150203210748                                             0    0    0.00080307
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4MC8wOTUwMDc4MDUwODY2ODY4Mw                                                            10.1080/09500780508668683                                              0    6    0.009669951
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMzM4OS9mY2hlbS4yMDIwLjU3MDE4NQ                                                            10.3389/fchem.2020.570185                                              75   3    0.065148751
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTU0NDYvcmV2ZmFjbWVkLnY2NW4xLjUzODc2                                                      10.15446/revfacmed.v65n1.53876                                         61   1    0.061236281
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAzOS9jNnJhMTIyODBh                                                                      10.1039/c6ra12280a                                                     26   16   0.045480286
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEwMy9waHlzcmV2Yi4zMy4xNTM3                                                              10.1103/physrevb.33.1537                                               11   8    0.023137724
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE0MC9lcGpjL3MxMDA1Mi0wMTUtMzc1MC05                                                      10.1140/epjc/s10052-015-3750-9                                         11   1    0.011857916
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMDc3LTc1NzkoODUpOTAwNDAtNw                                                        10.1016/0077-7579(85)90040-7                                           4    2    0.006934338
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjEzOS9zc3JuLjI0NjEwNzU                                                                   10.2139/ssrn.2461075                                                   6    0    0.006086276
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDE0MC02NzM2KDA0KTE3MjcwLXg                                                       10.1016/s0140-6736(04)17270-x                                          4    3    0.013500692
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE2MS8wMS5hdHYuMDAwMDE1NjUzNi44OTc1Mi44ZQ                                                10.1161/01.atv.0000156536.89752.8e                                     16   33   0.060836842
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLnBocHJvLjIwMTMuMTEuMDA4                                                          10.1016/j.phpro.2013.11.008                                            4    3    0.021013274
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjEzOTktMDAwNC4xOTk3LnRiMDI0NjAueA                                                10.1111/j.1399-0004.1997.tb02460.x                                     11   2    0.018416093
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjEzOS9zc3JuLjE3NzQ2OQ                                                                    10.2139/ssrn.177469                                                    4    0    0.008306094
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLnNiaS4yMDA2LjAxLjAwMw                                                            10.1016/j.sbi.2006.01.003                                              0    138  0.163268654
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA0Ni9qLjE0NjktNzU4MC4yMDAwLjE5NjQwNTg3Lng                                               10.1046/j.1469-7580.2000.19640587.x                                    0    35   0.066280756
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLmVsZWN0YWN0YS4yMDEyLjA4LjAyNQ                                                    10.1016/j.electacta.2012.08.025                                        15   22   0.074778613
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMTYxLTU4OTAoODYpOTAwNzQteA                                                        10.1016/0161-5890(86)90074-x                                           21   6    0.037249598
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAyMS9qbzAwMjUyYTA0Mw                                                                    10.1021/jo00252a043                                                    0    20   0.044273978
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwNi9leG5yLjE5OTQuMTE1NQ                                                                10.1006/exnr.1994.1155                                                 0    17   0.032356735
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTI0OC9icGIuYjEzLTAwMzM3                                                                  10.1248/bpb.b13-00337                                                  5    3    0.011183936
ai-85-MTAuMTAxNi9qLnJlaGFiLjIwMTQuMDUuMDAz                                                                                  10.1016/j.rehab.2014.05.003                                            11   6    0.019465556
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMzc1LTk0NzQoODkpOTA2MTctOQ                                                        10.1016/0375-9474(89)90617-9                                           1    2    0.004839831
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTM2NC9hby40NC4wMDA4NjY                                                                   10.1364/ao.44.000866                                                   7    5    0.014606877
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNy9zMDA0NzI3OTQwMDAxNzE4OQ                                                            10.1017/s0047279400017189                                              2    12   0.017356162
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEwOC9waWpwc20tMDYtMjAxNi0wMDg3                                                          10.1108/pijpsm-06-2016-0087                                            25   4    0.025049739
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjEzNjUtMjk2Ni4yMDEwLjE2NTY3Lng                                                   10.1111/j.1365-2966.2010.16567.x                                       44   5    0.050965298
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNTAxMi9ia2NzLjIwMDQuMjUuMTIuMTkzNw                                                        10.5012/bkcs.2004.25.12.1937                                           8    1    0.008755312
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLmZmYS4yMDA5LjAxLjAwMw                                                            10.1016/j.ffa.2009.01.003                                              10   3    0.015706399
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5My9jamUvMjQuMi4xMzk                                                                   10.1093/cje/24.2.139                                                   0    5    0.008443842
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAzOC9jci4yMDEzLjE3MQ                                                                    10.1038/cr.2013.171                                                    37   219  0.319241069
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEzNi9qbm5wLjQ3LjYuNjU2                                                                  10.1136/jnnp.47.6.656                                                  0    1    0.002651181
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE0My9qcHNqLjQ3LjE2ODY                                                                   10.1143/jpsj.47.1686                                                   7    17   0.025558358
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5My9ldXJvcGFjZS9ldXIyOTY                                                               10.1093/europace/eur296                                                23   1    0.02063173
finc-39-rfp055678071990num9011396                                                                                           10.3406/rfp.1990.1396                                                  0    2    0.003799668
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA2My8xLjUwOTA0MzQ                                                                       10.1063/1.5090434                                                      17   1    0.018370086
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjEzNjUtMjA0NC4xOTY0LnRiMDA0MjMueA                                                10.1111/j.1365-2044.1964.tb00423.x                                     15   27   0.037432626
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjEzNjUtMjY3Mi4yMDA0LjAyNDQ4Lng                                                   10.1111/j.1365-2672.2004.02448.x                                       37   6    0.034044672
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjEzNjUtMjEzMy4xOTk3LnRiMTQ5MzcueA                                                10.1111/j.1365-2133.1997.tb14937.x                                     8    8    0.014472832
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTU0Mi9wZWRzLjIwMTEtMDQzOGQ                                                               10.1542/peds.2011-0438d                                                0    1    0.001774165
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8wOTY3MDEwNjEyNDYzOTUz                                                              10.1177/0967010612463953                                               13   18   0.03377299
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEzNi9qbm5wLjcxLjIuMTYx                                                                  10.1136/jnnp.71.2.161                                                  0    111  0.111062493
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAyMS9iaTAwNTM0YTAyNw                                                                    10.1021/bi00534a027                                                    27   31   0.059968797
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjEzOS9zc3JuLjIzNjM4NDQ                                                                   10.2139/ssrn.2363844                                                   15   0    0.032195469
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwNi9leGNyLjE5OTQuMTE3MA                                                                10.1006/excr.1994.1170                                                 0    38   0.043745711
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjEzOS9zc3JuLjMyODk1NTY                                                                   10.2139/ssrn.3289556                                                   19   6    0.028393413
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEzNi9iam9waHRoYWxtb2wtMjAyMC0zMTU4NTI                                                   10.1136/bjophthalmol-2020-315852                                       38   0    0.033713066
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTIwNy9zMTUzNzQ0MjRqY2NwMjUwM180                                                          10.1207/s15374424jccp2503_4                                            0    32   0.091571963
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTU5MC9zMDA0MS04NzgxMTk5OTAwMDQwMDAwNg                                                    10.1590/s0041-87811999000400006                                        3    8    0.013249523
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTUxNS9jZGJtZS0yMDE2LTAxNDI                                                               10.1515/cdbme-2016-0142                                                1    0    0.002300897
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4Ni8xNzYwMjA                                                                           10.1086/176020                                                         0    36   0.045704672
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNTc3MS8wNTA2LTcyODYtMTk3MS0xLTExMA                                                        10.5771/0506-7286-1971-1-110                                           0    0    0.063442409
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4OC8xNzU1LTEzMTUvMzg4LzEvMDEyMDg0                                                      10.1088/1755-1315/388/1/012084                                         0    0    0.00161574
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9qLjE3NDctNDk0OS4yMDA5LjAwMjgzLng                                                   10.1111/j.1747-4949.2009.00283.x                                       24   3    0.025183935
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMzQwNi9xdWF0ZS4xOTc0LjIxMzE                                                               10.3406/quate.1974.2131                                                0    2    0.005126641
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwNy9zMTE4MzctMDE4LTI3ODAtOQ                                                            10.1007/s11837-018-2780-9                                              15   3    0.025969491
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwNy9iZjAwMjkwODYz                                                                      10.1007/bf00290863                                                     43   3    0.052206605
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAzOS9iOTE2NzMyYw                                                                        10.1039/b916732c                                                       21   2    0.035958847
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNTEyMS9paml0Y3MuMjAxNC40MzAy                                                              10.5121/ijitcs.2014.4302                                               0    2    0.009914264
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4MC8xNTQzNTA3NS4yMDE2LjEyNTM1NzM                                                       10.1080/15435075.2016.1253573                                          0    2    0.011012886
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwNy9zMTA3NTAtMDE2LTI4NTctOQ                                                            10.1007/s10750-016-2857-9                                              23   0    0.024698053
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAyMS9qbzAwMzg3YTAxNA                                                                    10.1021/jo00387a014                                                    0    2    0.004745288
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9uYnUuMTIwMDA                                                                       10.1111/nbu.12000                                                      58   3    0.066960162
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNy9zMDAyMjIxNTEwNzAwMTM1MQ                                                            10.1017/s0022215107001351                                              11   2    0.022254472
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjQ3OC9tc3ItMjAyMC0wMDIz                                                                  10.2478/msr-2020-0023                                                  5    0    0.013310491
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMzY4LTE4NzQoODUpODU4NDMtMw                                                        10.1016/0368-1874(85)85843-3                                           23   24   0.062939461
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5Ny8wMDAwNDU4My0xOTkwMDkwMDAtMDAwMzc                                                   10.1097/00004583-199009000-00037                                       2    2    0.008672142
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8wMDQwNTE3NTEyNDM4MTIy                                                              10.1177/0040517512438122                                               2    7    0.012269578
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwMi9jcHAuNzYy                                                                          10.1002/cpp.762                                                        43   30   0.067876678
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEzOS94MDMtMjQz                                                                          10.1139/x03-243                                                        15   35   0.069672652
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjMwNy8xMDczMzc5                                                                          10.2307/1073379                                                        0    23   0.035341205
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMzEwOS8xNzQ3NzE2MDkwMzM4NzcxNQ                                                            10.3109/17477160903387715                                              0    1    0.003843228
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLnhwcm8uMjAyMS4xMDAzNDQ                                                           10.1016/j.xpro.2021.100344                                             6    0    0.008032723
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8xOTM4OTY1NTIxMTAzMzU0MA                                                            10.1177/19389655211033540                                              42   0    0.03579749
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3NS8xNTIwLTA0MjYoMTk5NCkwMTE8MDAzMjphdWFmcHc-Mi4wLmNvOzI                               10.1175/1520-0426(1994)011<0032:auafpw>2.0.co;2                        0    1    0.002412275
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMTA1My04MTE5KDE4KTMxNDc4LTI                                                       10.1016/s1053-8119(18)31478-2                                          0    2    0.004395783
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTI0Mi9qZWIuMDk1MzIz                                                                      10.1242/jeb.095323                                                     29   7    0.038221983
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE1Mi9hanByZWd1LjAwMjIyLjIwMDU                                                           10.1152/ajpregu.00222.2005                                             26   45   0.078528042
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8wMDIwNzMxNDIxMTAyNDkwMg                                                            10.1177/00207314211024902                                              20   0    0.022070976
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5NS9iaW9scmVwcm9kMzguMS4yMDE                                                           10.1095/biolreprod38.1.201                                             0    6    0.008129204
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwMi9jaGVtLjIwMTI5MDIwMQ                                                                10.1002/chem.201290201                                                 0    1    0.002294941
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMDM4LTEwOTgoODIpOTA5MzUtOA                                                        10.1016/0038-1098(82)90935-8                                           18   0    0.017952078
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5Ny9wcnMuMDAwMDAwMDAwMDAwMDk2OQ                                                        10.1097/prs.0000000000000969                                           20   7    0.030504492
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA1NS9zLTAwMzgtMTY3MTcxNg                                                                10.1055/s-0038-1671716                                                 0    1    0.002976005
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjE2NS8xMTMxNzYwMC0wMDAwMDAwMDAtMDAwMDA                                                   10.2165/11317600-000000000-00000                                       41   38   0.093929959
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMzcyNy8wMDAwMDAwMDMxMDg3NDcwMTk                                                           10.3727/000000003108747019                                             43   27   0.067614303
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjMwNy8yNTMwNDE0MA                                                                        10.2307/25304140                                                       0    1    0.002384227
ai-55-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTExMS9ldGhvLjEyMDMx                                                                      10.1111/etho.12031                                                     31   14   0.058543062
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDAyMi0xMTM5KDAwKTgwMDI0LXg                                                       10.1016/s0022-1139(00)80024-x                                          5    1    0.008315221
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8wODk1OTA0ODA3MzEyNDY5                                                              10.1177/0895904807312469                                               27   25   0.060999646
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEwMy9waHlzcmV2ZC40NS4xNzQ0                                                              10.1103/physrevd.45.1744                                               15   4    0.018720223
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4MC8xNzQxNTk3Ny4yMDE3LjE0MTc0MDU                                                       10.1080/17415977.2017.1417405                                          0    1    0.002789038
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEwNy9zMDAyMTg4OTg5MTAxNDE2NA                                                            10.1107/s0021889891014164                                              0    11   0.024094459
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNDE0MS9janNzNzUtMDEw                                                                      10.4141/cjss75-010                                                     0    1    0.006338085
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMzc1LTk0NzQoOTMpOTAyNjQteA                                                        10.1016/0375-9474(93)90264-x                                           11   0    0.009742755
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDA0MC00MDM5KDAxKTkwMTA3LTg                                                       10.1016/s0040-4039(01)90107-8                                          14   11   0.021398907
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDAxNi01MDg1KDAxKTgyNDM5LTI                                                       10.1016/s0016-5085(01)82439-2                                          0    1    0.002745911
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAzOS9jMzk4NzAwMDA2MjU                                                                   10.1039/c39870000625                                                   0    6    0.012372157
ai-85-MTAuMTAxNi9qLmJyZWFzdC4yMDIwLjA1LjAwNQ                                                                                10.1016/j.breast.2020.05.005                                           10   2    0.014567335
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA3OS9iam4xOTQ3MDAzNQ                                                                    10.1079/bjn19470035                                                    0    2    0.004775068
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4MC8wMDI4ODIzMDgwOTUxMDQ2NA                                                            10.1080/00288230809510464                                              22   3    0.030677045
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAyMS9qYTMxMDQ1ODI                                                                       10.1021/ja3104582                                                      0    112  0.11251825
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA2My8xLjIzOTA2NDQ                                                                       10.1063/1.2390644                                                      14   48   0.071079583
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjMwNy8xNDQyMjI2                                                                          10.2307/1442226                                                        0    1    0.002906613
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTM2NC9vZS40MDkwMDE                                                                       10.1364/oe.409001                                                      28   1    0.027901803
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEzNi9ibWouZTQ2Mjc                                                                       10.1136/bmj.e4627                                                      0    19   0.037473785
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA3My9wbmFzLjA2MDMwODIxMDM                                                               10.1073/pnas.0603082103                                                42   543  0.609389738
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMTk2LTk3ODEoOTYpMDAwNjgteA                                                        10.1016/0196-9781(96)00068-x                                           18   7    0.032644881
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjExNi9idW5zZWtpa2FnYWt1LjI2LjEyXzgxNA                                                    10.2116/bunsekikagaku.26.12_814                                        0    1    0.003150745
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE1OS8wMDA0OTcxNDQ                                                                       10.1159/000497144                                                      0    1    0.001888467
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA4MC8wMDIwNzcyMS4yMDE2LjEyMTI0MzQ                                                       10.1080/00207721.2016.1212434                                          6    6    0.011497041
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAwMi9tZHMuMjU5Mzc                                                                       10.1002/mds.25937                                                      63   32   0.066921042
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9qLmphbGxjb20uMjAwMy4xMi4wMjI                                                       10.1016/j.jallcom.2003.12.022                                          0    7    0.009408199
ai-85-MTAuMTAxNi9qLmlqaGVhdG1hc3N0cmFuc2Zlci4yMDEzLjAzLjA1OA                                                                10.1016/j.ijheatmasstransfer.2013.03.058                               17   45   0.051865406
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5My90Y2JoLzcuMi4xODk                                                                   10.1093/tcbh/7.2.189                                                   0    1    0.002929032
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDA5My02OTF4KDk3KTAwMDM2LTg                                                       10.1016/s0093-691x(97)00036-8                                          21   11   0.033848229
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNDIzNi9haW0uMjAxNy43MTAwNg                                                                10.4236/aim.2017.71006                                                 1    0    0.002856857
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ny8wODgzMDczODE1NjI3ODYz                                                              10.1177/0883073815627863                                               4    0    0.003830453
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTI5MS9oeXByZXMuMjMuc3VwcGxlbWVudF9zNTE                                                   10.1291/hypres.23.supplement_s51                                       0    9    0.013845416
0-164732985X                                                                                                                10.1007/b138439                                                        0    3    0.008817667
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTIxMC9tZS4xNS4xMS4xODgw                                                                  10.1210/me.15.11.1880                                                  0    9    0.068003623
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAyMS9qYTAyMDkxYTAxMg                                                                    10.1021/ja02091a012                                                    0    0    0.001293408
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDE0MC02NzM2KDcyKTkwMTAyLXg                                                       10.1016/s0140-6736(72)90102-x                                          5    0    0.005304185
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMzkyMy9panAuMjAxNy4zODguMzk1                                                              10.3923/ijp.2017.388.395                                               17   2    0.016331219
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi8wMDM4LTEwOTgoNjYpOTA0NTctMQ                                                        10.1016/0038-1098(66)90457-1                                           7    5    0.013083154
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjMwNy80OTgxMTM                                                                           10.2307/498113                                                         0    1    0.002244793
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjMwNy8xNDEyNDU                                                                           10.2307/141245                                                         0    0    0.000979342
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMjM1MC8xMS0wNi0xMDUxLW9hLjE                                                               10.2350/11-06-1051-oa.1                                                7    3    0.008890022
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTAxNi9zMDAwOS0yNjE0KDk3KTAwMzA2LTA                                                       10.1016/s0009-2614(97)00306-0                                          17   11   0.030094635
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTU4Ny90cmFuc2Z1bi5lOTguYS4yNTE5                                                          10.1587/transfun.e98.a.2519                                            0    1    0.003489023
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuNDE1My9jbWItMTk2MC0wMjktNQ                                                                10.4153/cmb-1960-029-5                                                 2    7    0.01049094
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA5Ny9tYWouMGIwMTNlMzE4MjE4YmQ4OQ                                                        10.1097/maj.0b013e318218bd89                                           30   14   0.03998927
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTE3Ni9hanAuMTQ3LjUuNjc4                                                                  10.1176/ajp.147.5.678                                                  0    6    0.01100854
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTQzNjgvamRyYXMuMjAxNi4zMi4zLjIyNA                                                        10.14368/jdras.2016.32.3.224                                           12   0    0.016499831
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTA1NS9zLTIwMDctMTAwNjcyNg                                                                10.1055/s-2007-1006726                                                 0    7    0.014704283
ai-49-aHR0cDovL2R4LmRvaS5vcmcvMTAuMTEwMy9waHlzcmV2Yi45OC4yNDUxMDU                                                           10.1103/physrevb.98.245105                                             44   2    0.042623221
